Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000284 - Bradenton, FL - 1",2025-12-29,07:00PM - 08:00PM,174.2,22,$114.80,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.57
"000284 - Bradenton, FL - 1",2025-12-29,08:00PM - 09:00PM,180.8,26,$147.70,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$9.85
"000284 - Bradenton, FL - 1",2025-12-29,09:00PM - 10:00PM,270.7,10,$58.45,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$9.74
"000284 - Bradenton, FL - 1",2025-12-30,05:00AM - 06:00AM,129.4,3,$19.15,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$6.38
"000284 - Bradenton, FL - 1",2025-12-30,06:00AM - 07:00AM,184.8,35,$192.55,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.37
"000284 - Bradenton, FL - 1",2025-12-30,07:00AM - 08:00AM,158.8,46,$265.95,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$8.31
"000284 - Bradenton, FL - 1",2025-12-30,08:00AM - 09:00AM,316.3,91,$493.25,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$8.50
"000284 - Bradenton, FL - 1",2025-12-30,09:00AM - 10:00AM,324.5,154,$844.20,$0.00,$0.00,$0.00,$0.00,$0.00,83,83,$10.17
"000284 - Bradenton, FL - 1",2025-12-30,10:00AM - 11:00AM,316.9,118,$662.65,$0.00,$0.00,$0.00,$0.00,$0.00,72,72,$9.20
"000284 - Bradenton, FL - 1",2025-12-30,11:00AM - 12:00PM,247.4,150,$790.50,$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$9.41
"000284 - Bradenton, FL - 1",2025-12-30,12:00PM - 01:00PM,624.1,121,$695.50,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$9.80
"000284 - Bradenton, FL - 1",2025-12-30,01:00PM - 02:00PM,848.7,99,$554.15,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$10.46
"000284 - Bradenton, FL - 1",2025-12-30,02:00PM - 03:00PM,406.0,102,$551.60,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$10.21
"000284 - Bradenton, FL - 1",2025-12-30,03:00PM - 04:00PM,348.6,93,$473.15,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$8.60
"000284 - Bradenton, FL - 1",2025-12-30,04:00PM - 05:00PM,316.7,86,$461.55,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$10.03
"000284 - Bradenton, FL - 1",2025-12-30,05:00PM - 06:00PM,397.5,70,$395.85,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$11.31
"000284 - Bradenton, FL - 1",2025-12-30,06:00PM - 07:00PM,239.1,29,$155.15,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.62
"000284 - Bradenton, FL - 1",2025-12-30,07:00PM - 08:00PM,290.9,35,$188.70,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$9.93
"000284 - Bradenton, FL - 1",2025-12-30,08:00PM - 09:00PM,265.0,44,$217.00,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.68
"000284 - Bradenton, FL - 1",2025-12-30,09:00PM - 10:00PM,306.5,31,$158.10,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$8.32
"000284 - Bradenton, FL - 1",2025-12-31,05:00AM - 06:00AM,127.9,3,$18.10,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$6.03
"000284 - Bradenton, FL - 1",2025-12-31,06:00AM - 07:00AM,183.1,19,$104.85,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$6.55
"000284 - Bradenton, FL - 1",2025-12-31,07:00AM - 08:00AM,224.5,63,$368.85,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.22
"000284 - Bradenton, FL - 1",2025-12-31,08:00AM - 09:00AM,237.1,86,$451.90,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$10.04
"000284 - Bradenton, FL - 1",2025-12-31,09:00AM - 10:00AM,295.2,137,$703.35,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$9.91
"000284 - Bradenton, FL - 1",2025-12-31,10:00AM - 11:00AM,317.9,148,$834.95,$0.00,$0.00,$0.00,$0.00,$0.00,81,82,$10.18
"000284 - Bradenton, FL - 1",2025-12-31,11:00AM - 12:00PM,291.7,129,$718.35,$0.00,$0.00,$0.00,$0.00,$0.00,73,74,$9.71
"000284 - Bradenton, FL - 1",2025-12-31,12:00PM - 01:00PM,468.3,147,$818.20,$0.00,$0.00,$0.00,$0.00,$0.00,76,76,$10.77
"000284 - Bradenton, FL - 1",2025-12-31,01:00PM - 02:00PM,706.8,135,$727.95,$0.00,$0.00,$0.00,$0.00,$0.00,75,75,$9.71
"000284 - Bradenton, FL - 1",2025-12-31,02:00PM - 03:00PM,300.7,140,$758.90,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$9.73
"000284 - Bradenton, FL - 1",2025-12-31,03:00PM - 04:00PM,310.0,133,$737.45,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$10.69
"000284 - Bradenton, FL - 1",2025-12-31,04:00PM - 05:00PM,671.0,84,$458.45,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$10.66
"000284 - Bradenton, FL - 1",2025-12-31,05:00PM - 06:00PM,281.9,63,$342.85,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$9.02
"000284 - Bradenton, FL - 1",2025-12-31,06:00PM - 07:00PM,307.8,52,$295.25,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.94
"000284 - Bradenton, FL - 1",2025-12-31,07:00PM - 08:00PM,305.5,48,$247.95,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$11.27
"000284 - Bradenton, FL - 1",2025-12-31,08:00PM - 09:00PM,271.2,36,$187.95,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$9.89
"000284 - Bradenton, FL - 1",2025-12-31,09:00PM - 10:00PM,389.6,49,$237.10,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$10.78
"000284 - Bradenton, FL - 1",2026-01-01,05:00AM - 06:00AM,291.5,5,$22.55,$0.00,$0.00,$0.00,$0.00,$0.00,2,2,$11.28
"000284 - Bradenton, FL - 1",2026-01-01,06:00AM - 07:00AM,165.9,13,$79.85,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$8.87
"000284 - Bradenton, FL - 1",2026-01-01,07:00AM - 08:00AM,154.9,21,$88.35,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.03
"000284 - Bradenton, FL - 1",2026-01-01,08:00AM - 09:00AM,183.2,50,$281.30,$0.00,$0.00,$0.00,$0.00,$0.00,27,28,$10.05
"000284 - Bradenton, FL - 1",2026-01-01,09:00AM - 10:00AM,261.0,103,$531.00,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$10.41
"000284 - Bradenton, FL - 1",2026-01-01,10:00AM - 11:00AM,291.2,156,$854.90,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$11.10
"000284 - Bradenton, FL - 1",2026-01-01,11:00AM - 12:00PM,346.6,156,$908.75,$0.00,$0.00,$0.00,$0.00,$0.00,87,87,$10.45
"000284 - Bradenton, FL - 1",2026-01-01,12:00PM - 01:00PM,549.3,144,$819.65,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$11.54
"000284 - Bradenton, FL - 1",2026-01-01,01:00PM - 02:00PM,214.0,145,$786.90,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$10.63
"000284 - Bradenton, FL - 1",2026-01-01,02:00PM - 03:00PM,295.6,131,$721.00,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$10.45
"000284 - Bradenton, FL - 1",2026-01-01,03:00PM - 04:00PM,439.5,76,$390.25,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$10.27
"000284 - Bradenton, FL - 1",2026-01-01,04:00PM - 05:00PM,266.3,66,$357.35,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.93
"000284 - Bradenton, FL - 1",2026-01-01,05:00PM - 06:00PM,224.0,51,$294.50,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.66
"000284 - Bradenton, FL - 1",2026-01-01,06:00PM - 07:00PM,618.5,72,$389.75,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$14.44
"000284 - Bradenton, FL - 1",2026-01-01,07:00PM - 08:00PM,247.0,21,$115.60,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$8.89
"000284 - Bradenton, FL - 1",2026-01-01,08:00PM - 09:00PM,304.0,18,$91.85,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$9.19
"000284 - Bradenton, FL - 1",2026-01-01,09:00PM - 10:00PM,240.8,16,$90.05,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$9.01
"000284 - Bradenton, FL - 1",2026-01-02,05:00AM - 06:00AM,144.6,3,$18.90,$0.00,$0.00,$0.00,$0.00,$0.00,2,2,$9.45
"000284 - Bradenton, FL - 1",2026-01-02,06:00AM - 07:00AM,195.1,40,$234.95,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$9.40
"000284 - Bradenton, FL - 1",2026-01-02,07:00AM - 08:00AM,133.8,42,$231.50,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$8.27
"000284 - Bradenton, FL - 1",2026-01-02,08:00AM - 09:00AM,147.6,72,$392.45,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$8.35
"000284 - Bradenton, FL - 1",2026-01-02,09:00AM - 10:00AM,196.3,121,$639.45,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$9.14
"000284 - Bradenton, FL - 1",2026-01-02,10:00AM - 11:00AM,253.9,126,$701.00,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$10.78
"000284 - Bradenton, FL - 1",2026-01-02,11:00AM - 12:00PM,260.4,124,$652.30,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$9.45
"000284 - Bradenton, FL - 1",2026-01-02,12:00PM - 01:00PM,263.6,135,$737.00,$0.00,$0.00,$0.00,$0.00,$0.00,84,85,$8.67
"000284 - Bradenton, FL - 1",2026-01-02,01:00PM - 02:00PM,257.4,130,$720.75,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$10.76
"000284 - Bradenton, FL - 1",2026-01-02,02:00PM - 03:00PM,236.2,90,$498.15,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.23
"000284 - Bradenton, FL - 1",2026-01-02,03:00PM - 04:00PM,214.7,101,$572.60,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$10.23
"000284 - Bradenton, FL - 1",2026-01-02,04:00PM - 05:00PM,249.7,86,$479.45,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$9.22
"000284 - Bradenton, FL - 1",2026-01-02,05:00PM - 06:00PM,211.2,33,$188.70,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$8.58
"000284 - Bradenton, FL - 1",2026-01-02,06:00PM - 07:00PM,298.7,42,$240.75,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$11.46
"000284 - Bradenton, FL - 1",2026-01-02,07:00PM - 08:00PM,290.7,44,$238.00,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$9.92
"000284 - Bradenton, FL - 1",2026-01-02,08:00PM - 09:00PM,265.8,30,$171.60,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$9.03
"000284 - Bradenton, FL - 1",2026-01-02,09:00PM - 10:00PM,299.4,35,$194.50,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.26
"000284 - Bradenton, FL - 1",2026-01-02,10:00PM - 11:00PM,272.7,13,$72.10,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$9.01
"000284 - Bradenton, FL - 1",2026-01-03,05:00AM - 06:00AM,176.9,7,$44.70,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$14.90
"000284 - Bradenton, FL - 1",2026-01-03,06:00AM - 07:00AM,157.7,34,$176.00,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$9.78
"000284 - Bradenton, FL - 1",2026-01-03,07:00AM - 08:00AM,224.0,64,$330.70,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$9.73
"000284 - Bradenton, FL - 1",2026-01-03,08:00AM - 09:00AM,195.5,78,$396.25,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$7.34
"000284 - Bradenton, FL - 1",2026-01-03,09:00AM - 10:00AM,342.9,179,$997.35,$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$10.96
"000284 - Bradenton, FL - 1",2026-01-03,10:00AM - 11:00AM,288.7,156,$878.70,$0.00,$0.00,$0.00,$0.00,$0.00,89,89,$9.87
"000284 - Bradenton, FL - 1",2026-01-03,11:00AM - 12:00PM,305.8,177,$981.75,$0.00,$0.00,$0.00,$0.00,$0.00,93,93,$10.56
"000284 - Bradenton, FL - 1",2026-01-03,12:00PM - 01:00PM,257.3,150,$862.10,$0.00,$0.00,$0.00,$0.00,$0.00,79,79,$10.91
"000284 - Bradenton, FL - 1",2026-01-03,01:00PM - 02:00PM,240.0,133,$734.90,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$9.54
"000284 - Bradenton, FL - 1",2026-01-03,02:00PM - 03:00PM,221.2,96,$526.65,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$9.58
"000284 - Bradenton, FL - 1",2026-01-03,03:00PM - 04:00PM,292.5,125,$662.80,$0.00,$0.00,$0.00,$0.00,$0.00,66,66,$10.04
"000284 - Bradenton, FL - 1",2026-01-03,04:00PM - 05:00PM,209.4,102,$519.00,$0.00,$0.00,$0.00,$0.00,$0.00,55,56,$9.27
"000284 - Bradenton, FL - 1",2026-01-03,05:00PM - 06:00PM,256.6,54,$286.10,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.22
"000284 - Bradenton, FL - 1",2026-01-03,06:00PM - 07:00PM,244.2,61,$349.35,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$10.28
"000284 - Bradenton, FL - 1",2026-01-03,07:00PM - 08:00PM,189.2,39,$204.95,$0.00,$0.00,$0.00,$0.00,$0.00,21,22,$9.32
"000284 - Bradenton, FL - 1",2026-01-03,08:00PM - 09:00PM,195.9,22,$126.00,$0.00,$0.00,$0.00,$0.00,$0.00,14,15,$8.40
"000284 - Bradenton, FL - 1",2026-01-03,09:00PM - 10:00PM,295.1,31,$178.85,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$11.92
"000284 - Bradenton, FL - 1",2026-01-03,10:00PM - 11:00PM,187.2,23,$91.90,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.35
"000284 - Bradenton, FL - 1",2026-01-04,05:00AM - 06:00AM,165.4,9,$57.05,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$9.51
"000284 - Bradenton, FL - 1",2026-01-04,06:00AM - 07:00AM,174.9,26,$142.75,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$9.52
"000284 - Bradenton, FL - 1",2026-01-04,07:00AM - 08:00AM,229.9,143,$655.65,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$11.92
"000284 - Bradenton, FL - 1",2026-01-04,08:00AM - 09:00AM,273.7,103,$560.40,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$11.44
"000284 - Bradenton, FL - 1",2026-01-04,09:00AM - 10:00AM,257.4,157,$865.15,$0.00,$0.00,$0.00,$0.00,$0.00,87,87,$9.94
"000284 - Bradenton, FL - 1",2026-01-04,10:00AM - 11:00AM,312.5,180,$956.95,$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$11.39
"000284 - Bradenton, FL - 1",2026-01-04,11:00AM - 12:00PM,269.1,154,$822.20,$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$9.79
"000284 - Bradenton, FL - 1",2026-01-04,12:00PM - 01:00PM,328.2,159,$868.95,$0.00,$0.00,$0.00,$0.00,$0.00,87,87,$9.99
"000284 - Bradenton, FL - 1",2026-01-04,01:00PM - 02:00PM,245.4,153,$856.10,$0.00,$0.00,$0.00,$0.00,$0.00,87,87,$9.84
"000284 - Bradenton, FL - 1",2026-01-04,02:00PM - 03:00PM,225.8,103,$537.95,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$9.12
"000284 - Bradenton, FL - 1",2026-01-04,03:00PM - 04:00PM,287.5,97,$569.25,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$9.49
"000284 - Bradenton, FL - 1",2026-01-04,04:00PM - 05:00PM,314.9,94,$493.20,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$10.96
"000284 - Bradenton, FL - 1",2026-01-04,05:00PM - 06:00PM,302.8,54,$313.60,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.96
"000284 - Bradenton, FL - 1",2026-01-04,06:00PM - 07:00PM,343.5,55,$303.90,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$12.66
"000284 - Bradenton, FL - 1",2026-01-04,07:00PM - 08:00PM,307.9,41,$225.00,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$8.33
"000284 - Bradenton, FL - 1",2026-01-04,08:00PM - 09:00PM,256.6,28,$138.35,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$7.69
"000284 - Bradenton, FL - 1",2026-01-04,09:00PM - 10:00PM,287.2,16,$78.55,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$6.04
"000284 - Bradenton, FL - 1",2026-01-05,05:00AM - 06:00AM,185.8,12,$70.20,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$8.78
"000284 - Bradenton, FL - 1",2026-01-05,06:00AM - 07:00AM,149.5,29,$168.00,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$7.30
"000284 - Bradenton, FL - 1",2026-01-05,07:00AM - 08:00AM,181.0,81,$399.55,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$7.26
"000284 - Bradenton, FL - 1",2026-01-05,08:00AM - 09:00AM,259.9,109,$588.90,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$9.82
"000284 - Bradenton, FL - 1",2026-01-05,09:00AM - 10:00AM,229.3,107,$566.55,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$8.46
"000284 - Bradenton, FL - 1",2026-01-05,10:00AM - 11:00AM,183.3,123,$671.10,$0.00,$0.00,$0.00,$0.00,$0.00,76,76,$8.83
"000284 - Bradenton, FL - 1",2026-01-05,11:00AM - 12:00PM,260.2,133,$732.40,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$9.90
"000284 - Bradenton, FL - 1",2026-01-05,12:00PM - 01:00PM,221.0,105,$584.95,$0.00,$0.00,$0.00,$0.00,$0.00,62,63,$9.28
"000284 - Bradenton, FL - 1",2026-01-05,01:00PM - 02:00PM,199.3,97,$567.85,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.79
"000284 - Bradenton, FL - 1",2026-01-05,02:00PM - 03:00PM,179.7,99,$534.65,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$8.23
"000284 - Bradenton, FL - 1",2026-01-05,03:00PM - 04:00PM,166.1,71,$408.10,$0.00,$0.00,$0.00,$0.00,$0.00,48,49,$8.33
"000284 - Bradenton, FL - 1",2026-01-05,04:00PM - 05:00PM,254.4,55,$291.85,$0.00,$0.00,$0.00,$0.00,$0.00,35,36,$8.11
"000284 - Bradenton, FL - 1",2026-01-05,05:00PM - 06:00PM,272.9,39,$213.40,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$7.62
"000284 - Bradenton, FL - 1",2026-01-05,06:00PM - 07:00PM,273.4,26,$148.75,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$7.83
"000284 - Bradenton, FL - 1",2026-01-05,07:00PM - 08:00PM,305.1,33,$178.25,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$10.49
"000284 - Bradenton, FL - 1",2026-01-05,08:00PM - 09:00PM,365.0,14,$64.45,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$9.21
"000284 - Bradenton, FL - 1",2026-01-05,09:00PM - 10:00PM,253.5,9,$55.25,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$9.21
"000284 - Bradenton, FL - 1",2026-01-05,10:00PM - 11:00PM,306.2,3,$19.25,$0.00,$0.00,$0.00,$0.00,$0.00,1,1,$19.25
"000284 - Bradenton, FL - 1",2026-01-06,05:00AM - 06:00AM,128.8,6,$38.25,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$6.38
"000284 - Bradenton, FL - 1",2026-01-06,06:00AM - 07:00AM,143.7,22,$128.55,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$7.56
"000284 - Bradenton, FL - 1",2026-01-06,07:00AM - 08:00AM,164.3,67,$385.55,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.87
"000284 - Bradenton, FL - 1",2026-01-06,08:00AM - 09:00AM,211.8,95,$542.45,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$7.86
"000284 - Bradenton, FL - 1",2026-01-06,09:00AM - 10:00AM,165.2,74,$428.75,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$7.66
"000284 - Bradenton, FL - 1",2026-01-06,10:00AM - 11:00AM,394.4,92,$485.70,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$9.91
"000284 - Bradenton, FL - 1",2026-01-06,11:00AM - 12:00PM,213.9,63,$353.70,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.04
"000284 - Bradenton, FL - 1",2026-01-06,12:00PM - 01:00PM,259.1,76,$444.15,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$8.71
"000284 - Bradenton, FL - 1",2026-01-06,01:00PM - 02:00PM,269.4,65,$390.55,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.76
"000284 - Bradenton, FL - 1",2026-01-06,02:00PM - 03:00PM,293.3,55,$309.55,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$7.04
"000284 - Bradenton, FL - 1",2026-01-06,03:00PM - 04:00PM,328.9,65,$366.55,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.52
"000284 - Bradenton, FL - 1",2026-01-06,04:00PM - 05:00PM,353.7,57,$310.90,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$8.40
"000284 - Bradenton, FL - 1",2026-01-06,05:00PM - 06:00PM,256.2,49,$285.25,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$9.84
"000284 - Bradenton, FL - 1",2026-01-06,06:00PM - 07:00PM,274.4,51,$271.85,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.77
"000284 - Bradenton, FL - 1",2026-01-06,07:00PM - 08:00PM,300.3,23,$126.00,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$9.69
"000284 - Bradenton, FL - 1",2026-01-06,08:00PM - 09:00PM,204.5,9,$50.25,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$6.28
"000284 - Bradenton, FL - 1",2026-01-06,09:00PM - 10:00PM,265.0,17,$77.00,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$8.56
"000284 - Bradenton, FL - 1",2026-01-07,05:00AM - 06:00AM,95.8,3,$20.10,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$6.70
"000284 - Bradenton, FL - 1",2026-01-07,06:00AM - 07:00AM,209.4,64,$394.05,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$8.21
"000284 - Bradenton, FL - 1",2026-01-07,07:00AM - 08:00AM,193.3,123,$708.50,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$9.20
"000284 - Bradenton, FL - 1",2026-01-07,08:00AM - 09:00AM,184.8,138,$788.45,$0.00,$0.00,$0.00,$0.00,$0.00,91,92,$8.57
"000284 - Bradenton, FL - 1",2026-01-07,09:00AM - 10:00AM,199.4,122,$706.00,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$9.54
"000284 - Bradenton, FL - 1",2026-01-07,10:00AM - 11:00AM,221.1,140,$804.20,$0.00,$0.00,$0.00,$0.00,$0.00,81,81,$9.93
"000284 - Bradenton, FL - 1",2026-01-07,11:00AM - 12:00PM,231.5,111,$638.90,$0.00,$0.00,$0.00,$0.00,$0.00,71,72,$8.87
"000284 - Bradenton, FL - 1",2026-01-07,12:00PM - 01:00PM,223.9,130,$737.50,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$8.68
"000284 - Bradenton, FL - 1",2026-01-07,01:00PM - 02:00PM,187.8,115,$647.95,$0.00,$0.00,$0.00,$0.00,$0.00,83,83,$7.81
"000284 - Bradenton, FL - 1",2026-01-07,02:00PM - 03:00PM,236.7,118,$644.80,$0.00,$0.00,$0.00,$0.00,$0.00,82,83,$7.77
"000284 - Bradenton, FL - 1",2026-01-07,03:00PM - 04:00PM,420.5,186,"$1,049.45",$0.00,$0.00,$0.00,$0.00,$0.00,117,118,$8.89
"000284 - Bradenton, FL - 1",2026-01-07,04:00PM - 05:00PM,318.7,142,$757.65,$0.00,$0.00,$0.00,$0.00,$0.00,81,81,$9.35
"000284 - Bradenton, FL - 1",2026-01-07,05:00PM - 06:00PM,609.9,150,$808.30,$0.00,$0.00,$0.00,$0.00,$0.00,82,82,$9.86
"000284 - Bradenton, FL - 1",2026-01-07,06:00PM - 07:00PM,534.5,106,$582.20,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$8.96
"000284 - Bradenton, FL - 1",2026-01-07,07:00PM - 08:00PM,267.9,35,$180.65,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$9.51
"000284 - Bradenton, FL - 1",2026-01-07,08:00PM - 09:00PM,366.5,38,$198.30,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.01
"000284 - Bradenton, FL - 1",2026-01-07,09:00PM - 10:00PM,250.4,10,$50.90,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$10.18
"000284 - Bradenton, FL - 1",2026-01-08,05:00AM - 06:00AM,129.3,8,$47.60,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$7.93
"000284 - Bradenton, FL - 1",2026-01-08,06:00AM - 07:00AM,191.1,49,$293.40,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$7.52
"000284 - Bradenton, FL - 1",2026-01-08,07:00AM - 08:00AM,165.7,64,$369.00,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.53
"000284 - Bradenton, FL - 1",2026-01-08,08:00AM - 09:00AM,187.0,108,$615.50,$0.00,$0.00,$0.00,$0.00,$0.00,79,79,$7.79
"000284 - Bradenton, FL - 1",2026-01-08,09:00AM - 10:00AM,182.6,100,$560.50,$0.00,$0.00,$0.00,$0.00,$0.00,62,63,$8.90
"000284 - Bradenton, FL - 1",2026-01-08,10:00AM - 11:00AM,277.7,102,$562.65,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$9.38
"000284 - Bradenton, FL - 1",2026-01-08,11:00AM - 12:00PM,224.8,72,$442.60,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$9.62
"000284 - Bradenton, FL - 1",2026-01-08,12:00PM - 01:00PM,209.8,76,$441.90,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.50
"000284 - Bradenton, FL - 1",2026-01-08,01:00PM - 02:00PM,227.9,73,$403.30,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.38
